fish.id,year,site,lat,long,fish.spc,length_mm,length,para.spc,par.type,lifecycle,nhosts,count,sfish_density,temp_na_rm,ord1raw,ord2raw,ord1,ord2
UW 155822,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,118,-1.122339858,cyst_os_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155822,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,118,-1.122339858,cope_chalimis_pv,copepod,direct,1,0,NA,10.1525,NA,NA,NA,NA
UW 155822,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,118,-1.122339858,acanth_corn_pv,acanthocephalan,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155822,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,118,-1.122339858,oceanobdella_pallida_all,leech,direct,1,0,NA,10.1525,NA,NA,NA,NA
UW 155822,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,118,-1.122339858,metacercaria_sp_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,nem_unkn_all_sole,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,trem_sp1_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,trem_sp3_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,capillaria_parophrysi_all,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,contracaecum_sp_all,nematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,spirurid_sp1_pv,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,cucullanus_annulatus_all,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,clavinema_mariae_all,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,cyst_os_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,cope_chalimis_pv,copepod,direct,1,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,acanth_corn_pv,acanthocephalan,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,oceanobdella_pallida_all,leech,direct,1,0,NA,10.1525,NA,NA,NA,NA
UW 155836_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,129,-0.860227375,metacercaria_sp_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,nem_unkn_all_sole,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,trem_sp1_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,trem_sp3_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,capillaria_parophrysi_all,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,contracaecum_sp_all,nematode,complex,3,1,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,spirurid_sp1_pv,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,cucullanus_annulatus_all,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,clavinema_mariae_all,nematode,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,cyst_os_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,cope_chalimis_pv,copepod,direct,1,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,acanth_corn_pv,acanthocephalan,complex,2,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,oceanobdella_pallida_all,leech,direct,1,0,NA,10.1525,NA,NA,NA,NA
UW 155826_01,2015,47.9877331 -122.22769,47.9877331,-122.22769,sole,122,-1.027026228,metacercaria_sp_pv,trematode,complex,3,0,NA,10.1525,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,nem_unkn_all_sole,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,trem_sp1_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,trem_sp3_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,capillaria_parophrysi_all,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,contracaecum_sp_all,nematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,spirurid_sp1_pv,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,cucullanus_annulatus_all,nematode,complex,2,9,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,clavinema_mariae_all,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,cyst_os_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,cope_chalimis_pv,copepod,direct,1,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,acanth_corn_pv,acanthocephalan,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,oceanobdella_pallida_all,leech,direct,1,0,NA,9.671666667,NA,NA,NA,NA
UW 158631_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,143,-0.526629668,metacercaria_sp_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,nem_unkn_all_sole,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,trem_sp1_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,trem_sp3_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,capillaria_parophrysi_all,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,contracaecum_sp_all,nematode,complex,3,4,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,spirurid_sp1_pv,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,cucullanus_annulatus_all,nematode,complex,2,2,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,clavinema_mariae_all,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,cyst_os_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,cope_chalimis_pv,copepod,direct,1,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,acanth_corn_pv,acanthocephalan,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,oceanobdella_pallida_all,leech,direct,1,0,NA,9.671666667,NA,NA,NA,NA
UW 158625_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,173,0.188222559,metacercaria_sp_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,nem_unkn_all_sole,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,trem_sp1_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,trem_sp3_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,capillaria_parophrysi_all,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,contracaecum_sp_all,nematode,complex,3,2,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,spirurid_sp1_pv,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,cucullanus_annulatus_all,nematode,complex,2,4,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,clavinema_mariae_all,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,cyst_os_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,cope_chalimis_pv,copepod,direct,1,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,acanth_corn_pv,acanthocephalan,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,oceanobdella_pallida_all,leech,direct,1,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_01,2018,48.54748 -122.9941,48.54748,-122.9941,sole,199,0.807761156,metacercaria_sp_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,nem_unkn_all_sole,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,trem_sp1_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,trem_sp3_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,capillaria_parophrysi_all,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,contracaecum_sp_all,nematode,complex,3,3,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,spirurid_sp1_pv,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,cucullanus_annulatus_all,nematode,complex,2,8,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,clavinema_mariae_all,nematode,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,cyst_os_pv,trematode,complex,3,1,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,cope_chalimis_pv,copepod,direct,1,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,acanth_corn_pv,acanthocephalan,complex,2,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,oceanobdella_pallida_all,leech,direct,1,0,NA,9.671666667,NA,NA,NA,NA
UW 158630_02,2018,48.54748 -122.9941,48.54748,-122.9941,sole,139,-0.621943299,metacercaria_sp_pv,trematode,complex,3,0,NA,9.671666667,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,nem_unkn_all_sole,nematode,complex,2,2,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,trem_sp1_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,trem_sp3_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,capillaria_parophrysi_all,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,contracaecum_sp_all,nematode,complex,3,0,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,spirurid_sp1_pv,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,cucullanus_annulatus_all,nematode,complex,2,5,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,clavinema_mariae_all,nematode,complex,2,12,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,cyst_os_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,cope_chalimis_pv,copepod,direct,1,0,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,acanth_corn_pv,acanthocephalan,complex,2,0,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,oceanobdella_pallida_all,leech,direct,1,1,NA,NA,NA,NA,NA,NA
S2T4_076,2019,47.7007 -122.4243,47.7007,-122.4243,sole,179,0.331193004,metacercaria_sp_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,nem_unkn_all_sole,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,trem_sp1_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,trem_sp3_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,capillaria_parophrysi_all,nematode,complex,2,1,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,contracaecum_sp_all,nematode,complex,3,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,spirurid_sp1_pv,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,cucullanus_annulatus_all,nematode,complex,2,10,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,clavinema_mariae_all,nematode,complex,2,26,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,cyst_os_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,cope_chalimis_pv,copepod,direct,1,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,acanth_corn_pv,acanthocephalan,complex,2,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,oceanobdella_pallida_all,leech,direct,1,0,NA,NA,NA,NA,NA,NA
S2T4_077,2019,47.7007 -122.4243,47.7007,-122.4243,sole,208,1.022216824,metacercaria_sp_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,nem_unkn_all_sole,nematode,complex,2,3,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,trem_sp1_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,trem_sp3_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,capillaria_parophrysi_all,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,contracaecum_sp_all,nematode,complex,3,0,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,spirurid_sp1_pv,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,cucullanus_annulatus_all,nematode,complex,2,15,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,clavinema_mariae_all,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,cyst_os_pv,trematode,complex,3,1,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,cope_chalimis_pv,copepod,direct,1,0,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,acanth_corn_pv,acanthocephalan,complex,2,0,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,oceanobdella_pallida_all,leech,direct,1,4,NA,NA,NA,NA,NA,NA
S3T1_161,2019,47.7007 -122.4243,47.7007,-122.4243,sole,167,0.045252113,metacercaria_sp_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,nem_unkn_all_sole,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,trem_sp1_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,trem_sp3_pv,trematode,complex,3,0,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,capillaria_parophrysi_all,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,contracaecum_sp_all,nematode,complex,3,2,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,spirurid_sp1_pv,nematode,complex,2,0,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,cucullanus_annulatus_all,nematode,complex,2,7,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,clavinema_mariae_all,nematode,complex,2,1,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,cyst_os_pv,trematode,complex,3,4,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,cope_chalimis_pv,copepod,direct,1,0,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,acanth_corn_pv,acanthocephalan,complex,2,0,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,oceanobdella_pallida_all,leech,direct,1,0,NA,NA,NA,NA,NA,NA
S1T2_003,2019,47.7007 -122.4243,47.7007,-122.4243,sole,156,-0.21686037,metacercaria_sp_pv,trematode,complex,3,1,NA,NA,NA,NA,NA,NA
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,contracaecum_sp_all,nematode,complex,3,5,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,cope_fs_sc,copepod,direct,1,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,ascarophis_sebastodis_all,nematode,complex,2,66,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,echinorhynchus_sp_sc,acanthocephalan,complex,2,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,opechona_sp_sc,trematode,complex,3,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,trem_sp3_sc,trematode,complex,3,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,lecithochirium_sp_sc,trematode,complex,3,2,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,derogenes_varicus_all,trematode,complex,3,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,corynosoma_sp_sc,acanthocephalan,complex,2,2,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,trem_sp1_sc,trematode,complex,3,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,microcotyle_sp2_sc,monogenean,direct,1,1,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,microcotyle_sp_sc,monogenean,direct,1,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,metacercaria_sp1_sc,trematode,complex,3,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,cope_thb_sc,copepod,direct,1,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_01,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,221,1.563935735,cope_una_sc,copepod,direct,1,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_02,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,199,1.210735381,contracaecum_sp_all,nematode,complex,3,3,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_02,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,199,1.210735381,cope_fs_sc,copepod,direct,1,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_02,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,199,1.210735381,ascarophis_sebastodis_all,nematode,complex,2,1,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_02,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,199,1.210735381,echinorhynchus_sp_sc,acanthocephalan,complex,2,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
CAS-SU 021340_02,1895,48.553838 -122.995113,48.553838,-122.995113,rockfish,199,1.210735381,opechona_sp_sc,trematode,complex,3,0,NA,NA,-3.91582575,-1.244886166,-4.246623342,-0.304361741
